year,csd,boro,enrollment_csd,enrollment_boro,enrollment_nyc,classroom_csd,classroom_boro,classroom_nyc,support_csd,support_boro,support_nyc,leadership_csd,leadership_boro,leadership_nyc,ancillary_csd,ancillary_boro,ancillary_nyc,building_csd,building_boro,building_nyc,grand_total_csd,grand_total_boro,grand_total_nyc,weight
2006,14,Brooklyn,19544,318842,1055986,9088.757412582,8127.150390625,8658.904296875,2049.387757075,1800.757202148,2081.853027344,1679.397578998,1331.838378906,1446.333862305,1374.124718268,1284.643310547,1548.876586914,1380.151750522,1138.481933594,1172.259887695,17960.29819584,15995.13769531,17248.0390625,0.0612968
2006,15,Brooklyn,26208,318842,1055986,8427.02011486,8127.150390625,8658.904296875,1896.036598563,1800.757202148,2081.853027344,1280.707035475,1331.838378906,1446.333862305,1187.198592888,1284.643310547,1548.876586914,1230.501770691,1138.481933594,1172.259887695,16400.10107471,15995.13769531,17248.0390625,0.0821975
2006,16,Brooklyn,14584,318842,1055986,8085.046793497,8127.150390625,8658.904296875,1833.687498976,1800.757202148,2081.853027344,1337.129041301,1331.838378906,1446.333862305,1192.747069846,1284.643310547,1548.876586914,1322.855408958,1138.481933594,1172.259887695,16148.37248561,15995.13769531,17248.0390625,0.0457405
2006,17,Brooklyn,31272,318842,1055986,8813.418740755,8127.150390625,8658.904296875,1983.562375918,1800.757202148,2081.853027344,1528.301579946,1331.838378906,1446.333862305,1371.671279322,1284.643310547,1548.876586914,1194.569945606,1138.481933594,1172.259887695,17158.62933335,15995.13769531,17248.0390625,0.0980799
2006,18,Brooklyn,24092,318842,1055986,7337.408204783,8127.150390625,8658.904296875,1859.797713253,1800.757202148,2081.853027344,1205.615363326,1331.838378906,1446.333862305,1283.604545498,1284.643310547,1548.876586914,1192.194993583,1138.481933594,1172.259887695,15173.64874963,15995.13769531,17248.0390625,0.0755609
2006,19,Brooklyn,30531,318842,1055986,8679.177037586,8127.150390625,8658.904296875,1742.704868348,1800.757202148,2081.853027344,1496.333091072,1331.838378906,1446.333862305,1413.287601931,1284.643310547,1548.876586914,1086.691689237,1138.481933594,1172.259887695,16804.54102428,15995.13769531,17248.0390625,0.0957559
2006,20,Brooklyn,41899,318842,1055986,7767.259653883,8127.150390625,8658.904296875,1584.956733284,1800.757202148,2081.853027344,1118.889326488,1331.838378906,1446.333862305,1311.022966665,1284.643310547,1548.876586914,864.6396940207,1138.481933594,1172.259887695,14892.35553083,15995.13769531,17248.0390625,0.1314099
2006,21,Brooklyn,36650,318842,1055986,7947.173641558,8127.150390625,8658.904296875,1792.598484918,1800.757202148,2081.853027344,1215.174366768,1331.838378906,1446.333862305,1293.834122203,1284.643310547,1548.876586914,1011.728391846,1138.481933594,1172.259887695,15564.42798763,15995.13769531,17248.0390625,0.1149472
2006,22,Brooklyn,41539,318842,1055986,7108.797141642,8127.150390625,8658.904296875,1682.017520676,1800.757202148,2081.853027344,1103.299215232,1331.838378906,1446.333862305,1138.943748269,1284.643310547,1548.876586914,880.3258821329,1138.481933594,1172.259887695,14137.67576667,15995.13769531,17248.0390625,0.1302808
2006,23,Brooklyn,13258,318842,1055986,8531.151206613,8127.150390625,8658.904296875,1880.141618456,1800.757202148,2081.853027344,1507.197528073,1331.838378906,1446.333862305,1570.200979813,1284.643310547,1548.876586914,1444.865581469,1138.481933594,1172.259887695,17259.0311689,15995.13769531,17248.0390625,0.0415817
2006,32,Brooklyn,17548,318842,1055986,8827.386684467,8127.150390625,8658.904296875,1940.234105245,1800.757202148,2081.853027344,1650.173515903,1331.838378906,1446.333862305,1237.196541358,1284.643310547,1548.876586914,1208.702515583,1138.481933594,1172.259887695,17184.23694361,15995.13769531,17248.0390625,0.0550367
2006,1,Manhattan,11110,154355,1055986,9131.651611138,8275.526367188,8658.904296875,2354.568026662,1973.256103516,2081.853027344,1379.952754941,1484.174194336,1446.333862305,1354.742169801,1141.760742188,1548.876586914,1448.879223982,1402.28125,1172.259887695,17990.85670371,16650.60546875,17248.0390625,0.0719769
2006,2,Manhattan,59293,154355,1055986,7497.758522388,8275.526367188,8658.904296875,1782.10478701,1973.256103516,2081.853027344,1419.712281476,1484.174194336,1446.333862305,981.838749408,1141.760742188,1548.876586914,1485.765697253,1402.28125,1172.259887695,15505.18152111,16650.60546875,17248.0390625,0.384134
2006,3,Manhattan,23688,154355,1055986,7989.39867102,8275.526367188,8658.904296875,2037.168420185,1973.256103516,2081.853027344,1506.632573898,1484.174194336,1446.333862305,1037.252927991,1141.760742188,1548.876586914,1377.544298225,1402.28125,1172.259887695,16320.69826563,16650.60546875,17248.0390625,0.1534644
2006,4,Manhattan,15853,154355,1055986,8890.089354583,8275.526367188,8658.904296875,2196.470126794,1973.256103516,2081.853027344,1417.826896739,1484.174194336,1446.333862305,1199.00338236,1141.760742188,1548.876586914,1356.42513289,1402.28125,1172.259887695,17388.01493409,16650.60546875,17248.0390625,0.1027048
2006,5,Manhattan,14254,154355,1055986,9308.389026296,8275.526367188,8658.904296875,2290.170077716,1973.256103516,2081.853027344,1717.939850103,1484.174194336,1446.333862305,1431.382925475,1141.760742188,1548.876586914,1470.662899766,1402.28125,1172.259887695,18623.40405635,16650.60546875,17248.0390625,0.0923456
2006,6,Manhattan,30157,154355,1055986,8902.825240958,8275.526367188,8658.904296875,1891.275234393,1973.256103516,2081.853027344,1556.056835278,1484.174194336,1446.333862305,1292.832658174,1141.760742188,1548.876586914,1232.187334294,1402.28125,1172.259887695,17347.94811015,16650.60546875,17248.0390625,0.1953743
2006,24,Queens,50773,267765,1055986,7648.373108209,7660.959960938,8658.904296875,1454.240174441,1522.466430664,2081.853027344,1156.574846213,1238.225097656,1446.333862305,1388.813594652,1403.487304688,1548.876586914,843.1536168604,991.8648071289,1172.259887695,14743.12050318,15104.15917969,17248.0390625,0.1896178
2006,25,Queens,30658,267765,1055986,7967.563295057,7660.959960938,8658.904296875,1585.822443288,1522.466430664,2081.853027344,1295.598692151,1238.225097656,1446.333862305,1526.509184414,1403.487304688,1548.876586914,1043.001504612,991.8648071289,1172.259887695,15713.58703887,15104.15917969,17248.0390625,0.1144959
2006,26,Queens,33063,267765,1055986,6792.121659314,7660.959960938,8658.904296875,1401.701214885,1522.466430664,2081.853027344,1145.090566863,1238.225097656,1446.333862305,1173.68235976,1403.487304688,1548.876586914,967.5036131268,991.8648071289,1172.259887695,13800.34499694,15104.15917969,17248.0390625,0.1234777
2006,27,Queens,46939,267765,1055986,7815.618894543,7660.959960938,8658.904296875,1581.574295817,1522.466430664,2081.853027344,1232.566930788,1238.225097656,1446.333862305,1503.337763394,1403.487304688,1548.876586914,1033.438612607,991.8648071289,1172.259887695,15496.99773119,15104.15917969,17248.0390625,0.1752992
2006,28,Queens,37341,267765,1055986,7425.109279497,7660.959960938,8658.904296875,1454.394482729,1522.466430664,2081.853027344,1319.916725488,1238.225097656,1446.333862305,1241.085154468,1403.487304688,1548.876586914,1024.309611577,991.8648071289,1172.259887695,14753.76500484,15104.15917969,17248.0390625,0.1394544
2006,29,Queens,28495,267765,1055986,7748.810395858,7660.959960938,8658.904296875,1498.069700058,1522.466430664,2081.853027344,1384.998503619,1238.225097656,1446.333862305,1542.817948305,1403.487304688,1548.876586914,1027.314799915,991.8648071289,1172.259887695,15448.55925561,15104.15917969,17248.0390625,0.1064179
2006,30,Queens,40496,267765,1055986,8130.381265323,7660.959960938,8658.904296875,1670.064790052,1522.466430664,2081.853027344,1201.154881147,1238.225097656,1446.333862305,1452.346562772,1403.487304688,1548.876586914,1056.442035191,991.8648071289,1172.259887695,15785.36427572,15104.15917969,17248.0390625,0.1512371
2006,31,Staten Island,59069,59069,1055986,7482.813444407,7482.812988281,8658.904296875,2013.891103845,2013.890991211,2081.853027344,1130.925763614,1130.92578125,1446.333862305,1747.668569758,1747.668579102,1548.876586914,1249.682235779,1249.682250977,1172.259887695,15890.40443399,15890.40527344,17248.0390625,1
2007,7,Bronx,20401,214773,1042078,9514.700057911,8953.276367188,8992.698242188,2695.760050021,2157.572265625,2349.043457031,1949.559438027,1762.513793945,1612.309814453,1572.446785436,1627.217041016,1660.439575195,1319.65790449,1109.349609375,1162.135986328,19268.28168159,17740.85351563,17933.4296875,0.0949887
2007,8,Bronx,34334,214773,1042078,8467.012392172,8953.276367188,8992.698242188,2123.99686385,2157.572265625,2349.043457031,1669.423218299,1762.513793945,1612.309814453,1582.736818129,1627.217041016,1660.439575195,987.2662626634,1109.349609375,1162.135986328,16980.27132181,17740.85351563,17933.4296875,0.1598618
2007,9,Bronx,32139,214773,1042078,9640.041431713,8953.276367188,8992.698242188,2103.826310814,2157.572265625,2349.043457031,1834.771016677,1762.513793945,1612.309814453,1868.694418731,1627.217041016,1660.439575195,1169.092336966,1109.349609375,1162.135986328,18744.83251659,17740.85351563,17933.4296875,0.1496417
2007,10,Bronx,63054,214773,1042078,8912.622378477,8953.276367188,8992.698242188,2040.156538911,2157.572265625,2349.043457031,1755.337604695,1762.513793945,1612.309814453,1510.576974448,1627.217041016,1660.439575195,1157.455324704,1109.349609375,1162.135986328,17505.11011386,17740.85351563,17933.4296875,0.2935844
2007,11,Bronx,40685,214773,1042078,8279.517126689,8953.276367188,8992.698242188,2025.796592165,2157.572265625,2349.043457031,1580.176294477,1762.513793945,1612.309814453,1609.114028393,1627.217041016,1660.439575195,942.8030720649,1109.349609375,1162.135986328,16513.81473366,17740.85351563,17933.4296875,0.1894326
2007,12,Bronx,24160,214773,1042078,9497.366356097,8953.276367188,8992.698242188,2350.675253579,2157.572265625,2349.043457031,1966.523622045,1762.513793945,1612.309814453,1750.349038433,1627.217041016,1660.439575195,1180.696282336,1109.349609375,1162.135986328,18877.97005188,17740.85351563,17933.4296875,0.1124909
2007,13,Brooklyn,21735,311283,1042078,8571.807345391,8526.071289063,8992.698242188,1873.18607411,2059.157470703,2349.043457031,1611.057510237,1494.015014648,1612.309814453,1200.625621197,1373.025512695,1660.439575195,1507.696155167,1135.124511719,1162.135986328,16949.85809732,16729.21289063,17933.4296875,0.0698239
2007,14,Brooklyn,19652,311283,1042078,9403.744658445,8526.071289063,8992.698242188,2322.50132722,2059.157470703,2349.043457031,1789.474299897,1494.015014648,1612.309814453,1444.34789296,1373.025512695,1660.439575195,1417.13171641,1135.124511719,1162.135986328,18586.32812446,16729.21289063,17933.4296875,0.0631323
2007,15,Brooklyn,26406,311283,1042078,8814.727001693,8526.071289063,8992.698242188,2193.796161897,2059.157470703,2349.043457031,1439.509645115,1494.015014648,1612.309814453,1266.365405677,1373.025512695,1660.439575195,1243.083290347,1135.124511719,1162.135986328,17118.52940131,16729.21289063,17933.4296875,0.0848296
2007,16,Brooklyn,13329,311283,1042078,8680.21765601,8526.071289063,8992.698242188,2286.820979541,2059.157470703,2349.043457031,1479.008534632,1494.015014648,1612.309814453,1282.934090282,1373.025512695,1660.439575195,1394.088642199,1135.124511719,1162.135986328,17292.32576919,16729.21289063,17933.4296875,0.0428196
2007,17,Brooklyn,30137,311283,1042078,9190.084656845,8526.071289063,8992.698242188,2187.967894556,2059.157470703,2349.043457031,1687.889500649,1494.015014648,1612.309814453,1448.427863299,1373.025512695,1660.439575195,1169.745182186,1135.124511719,1162.135986328,17875.32779285,16729.21289063,17933.4296875,0.0968154
2007,18,Brooklyn,22479,311283,1042078,8026.10004221,8526.071289063,8992.698242188,2196.09811564,2059.157470703,2349.043457031,1392.527778688,1494.015014648,1612.309814453,1397.485326277,1373.025512695,1660.439575195,1106.980771415,1135.124511719,1162.135986328,16284.54365056,16729.21289063,17933.4296875,0.072214
2007,19,Brooklyn,29094,311283,1042078,8982.495884795,8526.071289063,8992.698242188,2053.082426428,2059.157470703,2349.043457031,1724.605843056,1494.015014648,1612.309814453,1500.888783382,1373.025512695,1660.439575195,1104.642478999,1135.124511719,1162.135986328,17541.18497382,16729.21289063,17933.4296875,0.0934648
2007,20,Brooklyn,41878,311283,1042078,7980.282665133,8526.071289063,8992.698242188,1732.598472402,2059.157470703,2349.043457031,1258.530305644,1494.015014648,1612.309814453,1371.817752485,1373.025512695,1660.439575195,866.2438411016,1135.124511719,1162.135986328,15283.87122388,16729.21289063,17933.4296875,0.1345335
2007,21,Brooklyn,35755,311283,1042078,8239.966933113,8526.071289063,8992.698242188,2099.399087716,2059.157470703,2349.043457031,1358.827656,1494.015014648,1612.309814453,1394.749893696,1373.025512695,1660.439575195,986.204117764,1135.124511719,1162.135986328,16200.39491264,16729.21289063,17933.4296875,0.1148633
2007,22,Brooklyn,40353,311283,1042078,7722.383830972,8526.071289063,8992.698242188,1969.325295847,2059.157470703,2349.043457031,1248.898138263,1494.015014648,1612.309814453,1263.894366,1373.025512695,1660.439575195,1018.615694916,1135.124511719,1162.135986328,15283.88047216,16729.21289063,17933.4296875,0.1296345
2007,23,Brooklyn,13135,311283,1042078,8945.681605848,8526.071289063,8992.698242188,2145.39117207,2059.157470703,2349.043457031,1677.808305204,1494.015014648,1612.309814453,1652.286237901,1373.025512695,1660.439575195,1280.929291984,1135.124511719,1162.135986328,17934.85978051,16729.21289063,17933.4296875,0.0421963
2007,32,Brooklyn,17330,311283,1042078,9105.122727529,8526.071289063,8992.698242188,2072.005234688,2059.157470703,2349.043457031,1793.55686871,1494.015014648,1612.309814453,1363.21463977,1373.025512695,1660.439575195,1129.640220184,1135.124511719,1162.135986328,17576.13763825,16729.21289063,17933.4296875,0.0556728
2007,1,Manhattan,11292,152667,1042078,9143.164968053,8592.9375,8992.698242188,2696.512555609,2259.915283203,2349.043457031,1542.202560634,1617.318115234,1612.309814453,1403.883823782,1221.38684082,1660.439575195,1194.937038401,1356.813720703,1162.135986328,18073.00221438,17241.40234375,17933.4296875,0.0739649
2007,2,Manhattan,59545,152667,1042078,7820.01545259,8592.9375,8992.698242188,2012.458573482,2259.915283203,2349.043457031,1505.270276516,1617.318115234,1612.309814453,1018.563917779,1221.38684082,1660.439575195,1470.949596437,1356.813720703,1162.135986328,15988.37476454,17241.40234375,17933.4296875,0.3900319
2007,3,Manhattan,23636,152667,1042078,8184.554425283,8592.9375,8992.698242188,2224.367217614,2259.915283203,2349.043457031,1637.928508452,1617.318115234,1612.309814453,1128.866497161,1221.38684082,1660.439575195,1239.326613505,1356.813720703,1162.135986328,16534.24044581,17241.40234375,17933.4296875,0.1548206
2007,4,Manhattan,15425,152667,1042078,9362.507479058,8592.9375,8992.698242188,2689.775558359,2259.915283203,2349.043457031,1593.233155036,1617.318115234,1612.309814453,1295.559119744,1221.38684082,1660.439575195,1399.08850424,1356.813720703,1162.135986328,18564.88058166,17241.40234375,17933.4296875,0.1010369
2007,5,Manhattan,13870,152667,1042078,9744.846239691,8592.9375,8992.698242188,2615.044921635,2259.915283203,2349.043457031,1886.573882178,1617.318115234,1612.309814453,1600.582674739,1221.38684082,1660.439575195,1454.147991322,1356.813720703,1162.135986328,19589.26955224,17241.40234375,17933.4296875,0.0908513
2007,6,Manhattan,28899,152667,1042078,9340.904248962,8592.9375,8992.698242188,2228.382712403,2259.915283203,2349.043457031,1744.308031863,1617.318115234,1612.309814453,1422.071510193,1221.38684082,1660.439575195,1211.704912965,1356.813720703,1162.135986328,18243.37737587,17241.40234375,17933.4296875,0.1892944
2007,24,Queens,51019,265901,1042078,7912.782441646,7956.077636719,8992.698242188,1628.614704472,1733.159301758,2349.043457031,1304.800910567,1391.385498047,1612.309814453,1498.422411639,1483.856079102,1660.439575195,933.7536421453,1026.409545898,1162.135986328,15351.85036659,15711.76367188,17933.4296875,0.1918722
2007,25,Queens,30290,265901,1042078,8353.646949646,7956.077636719,8992.698242188,1859.868619811,1733.159301758,2349.043457031,1457.799093356,1391.385498047,1612.309814453,1623.867047626,1483.856079102,1660.439575195,1039.680478503,1026.409545898,1162.135986328,16470.29358198,15711.76367188,17933.4296875,0.1139146
2007,26,Queens,33349,265901,1042078,7007.632732869,7956.077636719,8992.698242188,1651.790670278,1733.159301758,2349.043457031,1285.49716605,1391.385498047,1612.309814453,1223.446655483,1483.856079102,1660.439575195,960.3602218992,1026.409545898,1162.135986328,14249.21332865,15711.76367188,17933.4296875,0.1254189
2007,27,Queens,46649,265901,1042078,8074.659494994,7956.077636719,8992.698242188,1777.80983101,1733.159301758,2349.043457031,1383.682835296,1391.385498047,1612.309814453,1554.233870846,1483.856079102,1660.439575195,1025.174550697,1026.409545898,1162.135986328,15982.68916283,15711.76367188,17933.4296875,0.1754375
2007,28,Queens,36923,265901,1042078,7811.281892533,7956.077636719,8992.698242188,1678.551512299,1733.159301758,2349.043457031,1441.445610456,1391.385498047,1612.309814453,1343.220517191,1483.856079102,1660.439575195,1040.244548945,1026.409545898,1162.135986328,15416.60425365,15711.76367188,17933.4296875,0.13886
2007,29,Queens,27785,265901,1042078,8146.214900832,7956.077636719,8992.698242188,1705.751936344,1733.159301758,2349.043457031,1560.594344019,1391.385498047,1612.309814453,1593.938533205,1483.856079102,1660.439575195,1004.020104129,1026.409545898,1162.135986328,16090.19071608,15711.76367188,17933.4296875,0.1044938
2007,30,Queens,39886,265901,1042078,8365.43706255,7956.077636719,8992.698242188,1856.114000074,1733.159301758,2349.043457031,1385.030983473,1391.385498047,1612.309814453,1547.820861351,1483.856079102,1660.439575195,1194.308017519,1026.409545898,1162.135986328,16511.70413854,15711.76367188,17933.4296875,0.1500032
2007,31,Staten Island,58943,58943,1042078,7849.513347774,7849.513183594,8992.698242188,2251.485588298,2251.485595703,2349.043457031,1271.013687411,1271.013549805,1612.309814453,1966.389890794,1966.389892578,1660.439575195,1026.53101754,1026.531005859,1162.135986328,16453.507403,16453.5078125,17933.4296875,1
2008,7,Bronx,20351,213632,1035406,9754.413222611,9234.260742188,9313.961914063,2768.933239411,2373.393798828,2567.483154297,2060.584540925,1882.625854492,1698.398681641,1556.691881681,1632.096435547,1667.088378906,1306.723464854,1185.218505859,1191.369384766,19876.45837752,18737.35351563,18870.859375,0.0952619
2008,8,Bronx,34177,213632,1035406,8841.8268949,9234.260742188,9313.961914063,2380.543278915,2373.393798828,2567.483154297,1861.330976679,1882.625854492,1698.398681641,1578.79020158,1632.096435547,1667.088378906,1093.21953094,1185.218505859,1191.369384766,18230.36544401,18737.35351563,18870.859375,0.1599807
2008,9,Bronx,32466,213632,1035406,10020.452136,9234.260742188,9313.961914063,2257.451458962,2373.393798828,2567.483154297,1896.859554678,1882.625854492,1698.398681641,1848.212979658,1632.096435547,1667.088378906,1172.875104362,1185.218505859,1191.369384766,19605.20520358,18737.35351563,18870.859375,0.1519716
2008,10,Bronx,62015,213632,1035406,9164.888643562,9234.260742188,9313.961914063,2227.557067204,2373.393798828,2567.483154297,1875.08793961,1882.625854492,1698.398681641,1500.684356725,1632.096435547,1667.088378906,1267.547104759,1185.218505859,1191.369384766,18456.58884234,18737.35351563,18870.859375,0.2902889
2008,11,Bronx,39674,213632,1035406,8635.892997364,9234.260742188,9313.961914063,2318.687615376,2373.393798828,2567.483154297,1733.669275727,1882.625854492,1698.398681641,1658.439973068,1632.096435547,1667.088378906,1013.657850143,1185.218505859,1191.369384766,17754.10188061,18737.35351563,18870.859375,0.1857119
2008,12,Bronx,24949,213632,1035406,9448.455365025,9234.260742188,9313.961914063,2641.327522981,2373.393798828,2567.483154297,2003.721906607,1882.625854492,1698.398681641,1770.151448142,1632.096435547,1667.088378906,1296.370224549,1185.218505859,1191.369384766,19634.81366989,18737.35351563,18870.859375,0.1167849
2008,13,Brooklyn,21962,309336,1035406,8954.091518073,8812.760742188,9313.961914063,2055.524899738,2282.80078125,2567.483154297,1803.967175956,1582.28112793,1698.398681641,1234.791998613,1374.270507813,1667.088378906,1501.239173999,1152.213012695,1191.369384766,18044.41539061,17601.73632813,18870.859375,0.0709972
2008,14,Brooklyn,20978,309336,1035406,9277.519807263,8812.760742188,9313.961914063,2417.626838225,2282.80078125,2567.483154297,1801.956015125,1582.28112793,1698.398681641,1424.195974261,1374.270507813,1667.088378906,1226.534819902,1152.213012695,1191.369384766,18527.40873807,17601.73632813,18870.859375,0.0678162
2008,15,Brooklyn,26956,309336,1035406,9105.567487918,8812.760742188,9313.961914063,2495.992564009,2282.80078125,2567.483154297,1528.040183981,1582.28112793,1698.398681641,1281.169341106,1374.270507813,1667.088378906,1271.4622951,1152.213012695,1191.369384766,18117.25106439,17601.73632813,18870.859375,0.0871415
2008,16,Brooklyn,12493,309336,1035406,9206.844432429,8812.760742188,9313.961914063,2667.379265566,2282.80078125,2567.483154297,1624.809530837,1582.28112793,1698.398681641,1288.547980238,1374.270507813,1667.088378906,1425.331195429,1152.213012695,1191.369384766,18643.98387693,17601.73632813,18870.859375,0.0403865
2008,17,Brooklyn,29851,309336,1035406,9334.287442831,8812.760742188,9313.961914063,2364.436514907,2282.80078125,2567.483154297,1729.811736164,1582.28112793,1698.398681641,1429.81496607,1374.270507813,1667.088378906,1252.640545079,1152.213012695,1191.369384766,18463.03773643,17601.73632813,18870.859375,0.0965002
2008,18,Brooklyn,20937,309336,1035406,8559.451731555,8812.760742188,9313.961914063,2614.78032231,2282.80078125,2567.483154297,1634.775734521,1582.28112793,1698.398681641,1425.961576012,1374.270507813,1667.088378906,1178.472599871,1152.213012695,1191.369384766,17821.36327848,17601.73632813,18870.859375,0.0676837
2008,19,Brooklyn,28530,309336,1035406,9300.292098585,8812.760742188,9313.961914063,2206.773982148,2282.80078125,2567.483154297,1772.339597372,1582.28112793,1698.398681641,1503.09597228,1374.270507813,1667.088378906,1169.353106476,1152.213012695,1191.369384766,18393.27490325,17601.73632813,18870.859375,0.0922298
2008,20,Brooklyn,42736,309336,1035406,8173.552571168,8812.760742188,9313.961914063,1901.740487765,2282.80078125,2567.483154297,1264.458551162,1582.28112793,1698.398681641,1339.179345483,1374.270507813,1667.088378906,868.0617110316,1152.213012695,1191.369384766,15887.87442381,17601.73632813,18870.859375,0.138154
2008,21,Brooklyn,35550,309336,1035406,8485.391921178,8812.760742188,9313.961914063,2305.804939954,2282.80078125,2567.483154297,1457.224106669,1582.28112793,1698.398681641,1417.628282647,1374.270507813,1667.088378906,1022.519183863,1152.213012695,1191.369384766,17096.72593397,17601.73632813,18870.859375,0.1149236
